행정동코드,자치구,행정동,성별,연령대,총인구수,1인가구수,집 추정 위치 평일 총 체류시간 미추정 인구수,집 추정 위치 평일 총 체류시간,"집 추정 위치 평일 총 체류시간: 4분위수, 25%","집 추정 위치 평일 총 체류시간: 4분위수, 50%","집 추정 위치 평일 총 체류시간: 4분위수, 75%",집 추정 위치 휴일 총 체류시간 미추정 인구수,집 추정 위치 휴일 총 체류시간,"집 추정 위치 휴일 총 체류시간: 4분위수, 25%","집 추정 위치 휴일 총 체류시간: 4분위수, 50%","집 추정 위치 휴일 총 체류시간: 4분위수, 75%",배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,"배달 서비스 사용일수: 4분위수, 25%","배달 서비스 사용일수: 4분위수, 50%","배달 서비스 사용일수: 4분위수, 75%",배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,"배달_브랜드 서비스 사용일수: 4분위수, 25%","배달_브랜드 서비스 사용일수: 4분위수, 50%","배달_브랜드 서비스 사용일수: 4분위수, 75%",배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수,"배달_식재료 서비스 사용일수: 4분위수, 25%","배달_식재료 서비스 사용일수: 4분위수, 50%","배달_식재료 서비스 사용일수: 4분위수, 75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,30,767,250.22,6.67,586707.6,424466.67,532633.33,694000,10,203013.51,136500,195233.33,257466.67,140.06,20.68,10,20,35,643.61,2.97,1.67,1.67,5,757,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,35,558,162.91,2.63,579329.38,401966.67,505466.67,728433.33,7.9,208304.31,139700,203833.33,262300,176.35,19.54,8.33,16.67,33.33,473.77,2.76,1.67,1.67,3.33,555.37,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,40,605,83.97,2.47,574981.07,421166.67,503633.33,710933.33,4.94,203627.96,141633.33,185933.33,266933.33,234.59,17.26,6.67,15,30,525.98,3.23,1.67,3.33,5,597.59,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,45,580,80.35,14.29,594582.66,409666.67,531966.67,768500,17.14,214138.92,148900,206000,283500,271.43,15.42,3.33,10,25,522.86,2.92,1.67,1.67,5,574.29,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,50,600,72.88,8.45,582463.02,428200,518200,726166.67,16.9,206076.81,153033.33,205033.33,258833.33,419.72,11.56,3.33,6.67,16.67,574.65,2.96,1.67,1.67,5,591.55,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,55,524,72.74,0,611076.46,448300,538133.33,763833.33,2.7,211938.69,148800,198400,276333.33,424.06,7.7,3.33,5,10,510.49,2.67,1.67,1.67,3.33,518.6,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,60,455,63.49,0,629565.31,443100,593933.33,823333.33,0,216705.44,143333.33,197200,304266.67,422.5,9.76,1.67,3.33,13.33,448.04,3.33,1.67,3.33,5,455,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,65,326,62.89,2,688777.02,510333.33,672566.67,860166.67,6,237878.83,169800,240966.67,307866.67,316,2.08,1.67,1.67,1.67,324,0,0,0,0,324,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,70,222.54,46.39,1.81,799066.94,580166.67,865066.67,1000166.67,1.81,276570.49,196333.33,289633.33,345233.33,222.54,0,0,0,0,222.54,0,0,0,0,222.54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,1,75,365.46,100.58,3.62,891378.5,747800,975366.67,1039300,3.62,308684,252400,317066.67,373366.67,356.42,11.33,5,13.33,18.33,365.46,0,0,0,0,365.46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,20,954,464.76,1.78,628085.48,494600,626966.67,770900,1.78,193368.72,137766.67,193666.67,246766.67,94.16,14.57,6.67,11.67,21.67,909.59,2.22,1.67,1.67,1.67,938.01,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,25,911,434.54,4.9,594480.54,437733.33,560133.33,742466.67,7.35,192619.87,129466.67,185800,247366.67,83.26,18.22,8.33,16.67,26.67,839.98,2.36,1.67,1.67,3.33,869.37,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,30,662,210.29,0,596050.84,436866.67,553833.33,727433.33,0,198462.86,140633.33,201866.67,248733.33,66.5,19.39,8.33,16.67,33.33,574.34,2.3,1.67,1.67,3.33,637.82,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,35,463,122.24,2.24,704327.18,514200,706633.33,893633.33,2.24,231788.67,172500,236466.67,289733.33,82.76,17.78,6.67,15,30,404.85,2.05,1.67,1.67,1.67,451.82,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,40,488,66.99,0,707563.94,507733.33,715033.33,903233.33,0,234755.46,176300,233233.33,292900,94.66,17.17,5,13.33,28.33,433.31,2.76,1.67,1.67,3.33,466.97,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,45,572,73.49,0,718588.44,502800,687900,941166.67,0,243859.52,171933.33,250766.67,307833.33,221.8,14.38,5,11.67,21.67,534.06,2.95,1.67,3.33,3.33,560.33,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,50,556,74.68,4.28,730864.08,543400,712933.33,925800,6.42,243187.42,177466.67,241466.67,303466.67,340.02,10.84,3.33,6.67,13.33,545.31,2,1.67,1.67,1.67,556,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,55,558,72.61,2.79,692590.28,508366.67,646033.33,901633.33,5.58,234500.84,164733.33,226666.67,298333.33,440.82,8.65,3.33,6.67,11.67,552.42,3.33,1.67,1.67,5,549.63,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,60,502,73.27,2.33,749804.36,542700,774133.33,952033.33,7,246980.5,175200,240266.67,319166.67,457.64,8.16,3.33,5,11.67,495,2.78,1.67,1.67,5,499.67,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,65,387,90.41,0,800527.02,629600,861266.67,1001100,11.45,269510.98,210900,280700,336900,368.68,13.13,6.67,8.33,10,384.71,1.67,1.67,1.67,1.67,382.42,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,70,304.09,70.12,0,858456.48,738500,932500,1023500,0,302404.63,257233.33,310800,367766.67,297.75,9.44,5,11.67,11.67,301.98,5,5,5,5,304.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106072,동대문구,휘경1동,2,75,470.91,152.2,0,987465.92,943866.67,1025033.33,1084666.67,0,347497.46,309533.33,356466.67,396733.33,468.8,36.67,36.67,36.67,36.67,470.91,0,0,0,0,468.8,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,20,1304,705.71,6.1,674402.51,533600,671700,814766.67,8.14,202392.51,145866.67,197800,254133.33,154.61,15.2,5,11.67,25,1120.91,2.87,1.67,1.67,3.33,1297.9,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,25,1362,706.72,11.37,650864.05,474766.67,622766.67,832300,17.05,202076.81,136700,198866.67,260866.67,174.28,18.64,6.67,16.67,31.67,1144.16,2.72,1.67,1.67,3.33,1352.53,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,30,960,228.02,7.31,606831.88,437000,554333.33,768066.67,12.18,193194.69,126333.33,181233.33,255133.33,168.12,19.96,8.33,18.33,33.33,799.19,2.95,1.67,3.33,5,935.63,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,35,957,201.6,9.9,617644.13,441866.67,572166.67,786066.67,13.2,200809.09,131366.67,197733.33,266966.67,257.4,18.8,8.33,16.67,31.67,755.7,2.65,1.67,1.67,3.33,933.9,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,40,1001,90.62,2.56,582249.27,419400,519666.67,721566.67,15.36,191054.25,129600,187466.67,241333.33,376.34,17.5,5,15,31.67,862.75,2.89,1.67,1.67,3.33,985.64,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,45,939,78.26,14.12,591826.21,427833.33,528566.67,751266.67,18.83,195294.97,120666.67,188433.33,255133.33,564.81,13.95,5,10,21.67,866.05,2.74,1.67,1.67,3.33,929.59,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,50,906,82.76,10.44,559353.92,406166.67,496633.33,689700,16.7,185114.79,116233.33,174166.67,251133.33,642.97,13.08,3.33,8.33,20,853.81,3,1.67,3.33,3.33,895.56,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,55,836,78.06,2.48,610152.88,432000,559466.67,748666.67,7.44,191516.67,121433.33,183366.67,256233.33,692.12,10.23,1.67,6.67,13.33,821.12,3.06,1.67,1.67,5,831.04,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,60,671,67.32,1.89,644237.77,462300,608033.33,818833.33,3.78,201906.82,133666.67,196833.33,254433.33,599.17,8.11,1.67,3.33,8.33,659.66,2.67,1.67,1.67,3.33,669.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,65,534,67.05,2.9,678809.68,507400,650133.33,848800,4.35,215433.79,144733.33,212466.67,269033.33,518.04,12,1.67,5,18.33,529.65,3.33,1.67,1.67,5,532.55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,70,338.59,41.29,1.23,740317.64,548833.33,749300,942800,1.23,236700.36,169533.33,238166.67,306066.67,337.36,11.67,11.67,11.67,11.67,337.36,1.67,1.67,1.67,1.67,336.13,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,1,75,481.41,126.41,2.46,868429.56,721633.33,939533.33,1048633.33,2.46,277944.3,220766.67,290133.33,335600,474.02,10.28,1.67,5,15,481.41,0,0,0,0,480.18,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,20,1317,752,0,648245.56,511333.33,652566.67,784700,1.84,198143.81,141766.67,191566.67,250300,156.79,14.74,5,11.67,21.67,1259.82,2.31,1.67,1.67,3.33,1298.55,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,25,1036,566.49,2.14,612833.2,460933.33,576366.67,750733.33,4.28,189111.62,132166.67,182300,244000,102.74,18,6.67,16.67,30,950.38,2.33,1.67,1.67,1.67,991.05,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,30,938,211.41,3.13,613879.15,450466.67,581900,767466.67,3.13,186108.92,121633.33,179800,240866.67,134.45,17.59,6.67,15,28.33,831.69,2.3,1.67,1.67,3.33,887.97,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,35,910,187.55,7.25,672637.22,489633.33,633666.67,870366.67,10.88,205663.04,151866.67,199433.33,259433.33,170.4,18.32,6.67,15,31.67,793.98,2.24,1.67,1.67,1.67,877.37,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,40,1018,89.78,5.19,693283.59,510233.33,654800,886366.67,5.19,208783.33,148000,206966.67,269433.33,275.28,16.18,6.67,13.33,25,893.35,2.36,1.67,1.67,3.33,989.43,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,45,984,82.08,0,695030.61,505533.33,682300,896000,2.44,219990.98,156466.67,220800,282533.33,350.73,13.3,3.33,10,20,901.19,2.89,1.67,1.67,5,969.39,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,50,972,92.34,8.72,697901.44,507300,692033.33,891433.33,13.08,216493.77,157100,214166.67,274533.33,562.28,10.54,3.33,6.67,15,932.77,2.55,1.67,1.67,3.33,954.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,55,966,91.2,2.45,716117.64,542166.67,726866.67,901400,2.45,215698.39,151200,211866.67,281300,737.98,9.05,1.67,5,13.33,948.84,2.62,1.67,1.67,5,961.1,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,60,742,77.53,3.44,731866.05,544300,737033.33,914200,5.15,223629.45,150533.33,222566.67,287900,664.71,8.63,1.67,5,11.67,735.13,1.67,1.67,1.67,1.67,740.28,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,65,589,92.89,4.31,798988.12,629700,839233.33,998466.67,7.18,250213.66,182566.67,255700,317266.67,566.01,7.19,1.67,5,11.67,587.56,5,5,5,5,583.25,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,70,453.97,74.25,1.54,870655.63,775300,921666.67,1014966.67,1.54,275369.17,229566.67,276800,331133.33,443.16,7.14,1.67,3.33,11.67,452.43,1.67,1.67,1.67,1.67,450.88,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106073,동대문구,휘경2동,2,75,701.03,223.86,1.54,931755.7,850400,1003666.67,1080600,1.54,298052.54,253200,307700,360300,688.68,9.79,1.67,5,6.67,699.49,1.67,1.67,1.67,1.67,701.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,20,706,77.48,3.88,698916.94,556966.67,689966.67,851833.33,3.88,201087.29,137833.33,198866.67,242866.67,174.56,14.59,5,10,23.33,609.02,2.87,1.67,1.67,3.33,702.12,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,25,846,101.39,3.36,640490.67,457800,599566.67,819033.33,3.36,188838.4,114966.67,184266.67,258400,164.5,18,6.67,15,28.33,701.64,2.26,1.67,1.67,3.33,822.5,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,30,875,138.33,0,612464.04,435366.67,531166.67,740133.33,0,196475.33,131333.33,182466.67,248500,199.8,20.07,8.33,18.33,35,699.31,2.68,1.67,1.67,3.33,864.67,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,35,771,106.81,3.04,619375.89,454366.67,559166.67,774500,3.04,204066.67,138100,200200,259966.67,218.55,19.49,6.67,18.33,31.67,597.98,2.95,1.67,1.67,5,767.96,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,40,826,105.56,17.45,638439.69,452000,582066.67,840900,20.36,204687.24,143000,201000,261300,319.93,16.14,5,13.33,26.67,738.75,2.67,1.67,1.67,3.33,814.37,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,45,814,96.58,5.43,612375.2,439000,559266.67,770166.67,10.85,195420.23,129133.33,184466.67,265766.67,450.41,14.36,5,10,23.33,770.59,2.67,1.67,1.67,3.33,808.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,50,969,129.2,10.92,642053.18,457300,588433.33,845966.67,10.92,203697.91,134466.67,197466.67,263733.33,696.04,13.1,3.33,8.33,18.33,914.41,3.33,1.67,3.33,5,963.54,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,55,1076,161.18,2.75,641652.7,451166.67,587733.33,823466.67,5.5,205959.71,142600,199300,268900,927.4,9.84,1.67,5,10,1051.23,2.71,1.67,1.67,3.33,1073.25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,60,834,134.74,3.74,706828.67,517800,701200,916600,7.48,221572.79,157233.33,215900,284200,764.81,7.92,1.67,5,10,828.39,1.67,1.67,1.67,1.67,832.13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,65,671,172.03,0,744116.02,561100,743333.33,953200,3.27,234476.23,168633.33,234200,297900,648.09,11.67,3.33,6.67,23.33,666.09,2.78,1.67,1.67,5,671,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,70,536.64,144.83,3.45,795341.13,605233.33,828133.33,990366.67,5.18,250107.71,180866.67,251433.33,315066.67,526.28,10.67,1.67,6.67,6.67,534.91,0,0,0,0,533.18,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,1,75,714.36,279.52,1.73,913298.79,824833.33,975300,1065733.33,3.45,291806.15,239266.67,300500,351500,709.19,6.11,1.67,1.67,15,714.36,0,0,0,0,714.36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,2,20,681.45,74.64,3.31,693020.81,551066.67,692800,819100,3.31,207316.59,151433.33,207366.67,257933.33,142.42,16.16,6.67,13.33,25,641.7,3.33,1.67,1.67,5,664.89,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106080,동대문구,청량리동,2,25,757,97.77,3.33,622443.95,449000,569566.67,764166.67,3.33,188305.6,131033.33,175766.67,238333.33,83.37,19.35,8.33,18.33,30,670.3,2.56,1.67,1.67,3.33,747,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
